Market,Product,Country,Date,Retail (MT),Wholesale (MT),Currency
Gitega,Maize,Burundi,3/5/2019,530000,500000,BIF
Gitega,Maize,Burundi,3/6/2019,550001,500000,BIF
Gitega,Maize,Burundi,3/7/2019,530000,499999,BIF
Gitega,Maize,Burundi,3/8/2019,530000,500000,BIF
Gitega,Maize,Burundi,3/11/2019,501180,471109,BIF
Gitega,Maize,Burundi,3/12/2019,500000,470000,BIF
Gitega,Maize,Burundi,3/13/2019,500381,470359,BIF
Gitega,Maize,Burundi,3/14/2019,500001,470000,BIF
Gitega,Maize,Burundi,3/15/2019,500001,470000,BIF
Gitega,Maize,Burundi,3/18/2019,501789,451609,BIF
Gitega,Maize,Burundi,3/19/2019,500000,450000,BIF
Gitega,Maize,Burundi,3/20/2019,500001,450000,BIF
Gitega,Maize,Burundi,3/21/2019,500001,450000,BIF
Gitega,Maize,Burundi,3/22/2019,499181,449262,BIF
Gitega,Maize,Burundi,3/25/2019,500000,450000,BIF
Gitega,Maize,Burundi,3/26/2019,400001,350000,BIF
Gitega,Maize,Burundi,3/27/2019,399999,350001,BIF
Gitega,Maize,Burundi,3/28/2019,400001,350001,BIF
Gitega,Maize,Burundi,3/29/2019,400000,350000,BIF
Gitega,Maize,Burundi,4/1/2019,400979,350857,BIF
Gitega,Maize,Burundi,4/2/2019,399932,349941,BIF
Gitega,Maize,Burundi,4/3/2019,450001,399999,BIF
Gitega,Maize,Burundi,4/4/2019,449735,399763,BIF
Gitega,Maize,Burundi,4/5/2019,449999,400001,BIF
Gitega,Maize,Burundi,4/8/2019,450000,400000,BIF
Gitega,Maize,Burundi,4/9/2019,450000,400000,BIF
Gitega,Maize,Burundi,4/10/2019,449811,399832,BIF
Gitega,Maize,Burundi,4/11/2019,449994,399996,BIF
Gitega,Maize,Burundi,4/12/2019,450000,400000,BIF
Gitega,Maize,Burundi,4/16/2019,500293,400234,BIF
Gitega,Maize,Burundi,4/17/2019,450026,400022,BIF
Gitega,Maize,Burundi,4/18/2019,450000,400000,BIF
Gitega,Maize,Burundi,4/19/2019,449990,399991,BIF
Gitega,Maize,Burundi,4/22/2019,419596,399616,BIF
Gitega,Maize,Burundi,4/23/2019,450111,400100,BIF
Gitega,Maize,Burundi,4/24/2019,450000,400000,BIF
Gitega,Maize,Burundi,4/25/2019,450000,400000,BIF
Gitega,Maize,Burundi,4/26/2019,449999,400001,BIF
Gitega,Maize,Burundi,4/29/2019,419499,399524,BIF
Gitega,Maize,Burundi,4/30/2019,430000,400000,BIF
Gitega,Maize,Burundi,5/2/2019,450000,400000,BIF
Gitega,Maize,Burundi,5/3/2019,400001,369999,BIF
Gitega,Maize,Burundi,5/6/2019,419976,399978,BIF
Gitega,Maize,Burundi,5/7/2019,450000,400000,BIF
Gitega,Maize,Burundi,5/8/2019,449999,399999,BIF
Gitega,Maize,Burundi,5/9/2019,500280,450251,BIF
Gitega,Maize,Burundi,5/13/2019,500358,450321,BIF
Gitega,Maize,Burundi,5/14/2019,500000,450001,BIF
Gitega,Maize,Burundi,5/15/2019,499956,449961,BIF
Gitega,Maize,Burundi,5/16/2019,500001,450000,BIF
Gitega,Maize,Burundi,5/17/2019,499157,449241,BIF
Gitega,Maize,Burundi,5/20/2019,502823,452541,BIF
Gitega,Maize,Burundi,5/21/2019,500000,450000,BIF
Gitega,Maize,Burundi,5/22/2019,500000,450000,BIF
Gitega,Maize,Burundi,5/23/2019,500001,450000,BIF
Gitega,Maize,Burundi,5/24/2019,501037,450932,BIF
Gitega,Maize,Burundi,5/27/2019,500865,450779,BIF
Gitega,Maize,Burundi,5/29/2019,500221,450199,BIF
Gitega,Maize,Burundi,5/30/2019,501504,451354,BIF
Gitega,Maize,Burundi,6/3/2019,550521,500473,BIF
Gitega,Maize,Burundi,6/4/2019,550000,500000,BIF
Gitega,Maize,Burundi,6/5/2019,549985,499987,BIF
Gitega,Maize,Burundi,6/5/2019,549985,499987,BIF
Gitega,Maize,Burundi,6/6/2019,549311,499374,BIF
Gitega,Maize,Burundi,6/7/2019,553410,503100,BIF
Gitega,Maize,Burundi,6/10/2019,556580,505981,BIF
Gitega,Maize,Burundi,6/11/2019,545231,495664,BIF
Gitega,Maize,Burundi,6/12/2019,550000,499999,BIF
Gitega,Maize,Burundi,6/13/2019,599664,549692,BIF
Gitega,Maize,Burundi,6/14/2019,600000,550001,BIF
Gitega,Maize,Burundi,6/17/2019,650957,600882,BIF
Gitega,Maize,Burundi,6/19/2019,699053,649121,BIF
Gitega,Maize,Burundi,6/20/2019,700000,650000,BIF
Gitega,Maize,Burundi,6/21/2019,699607,649635,BIF
Gitega,Maize,Burundi,6/21/2019,699607,649635,BIF
Gitega,Maize,Burundi,6/24/2019,700000,649999,BIF
Gitega,Maize,Burundi,6/25/2019,700449,650417,BIF
Gitega,Maize,Burundi,6/26/2019,700000,650001,BIF
Gitega,Maize,Burundi,6/27/2019,699842,649854,BIF
Gitega,Maize,Burundi,6/28/2019,592245,549941,BIF
Gitega,Maize,Burundi,7/7/2019,591541,549288,BIF
Gitega,Maize,Burundi,7/12/2019,767097,667473,BIF
Gitega,Maize,Burundi,8/6/2019,750001,700001,BIF
Gitega,Maize,Burundi,8/16/2019,750157,700146,BIF
Gitega,Maize,Burundi,8/19/2019,749435,699473,BIF
Gitega,Maize,Burundi,8/21/2019,800528,750494,BIF
Gitega,Maize,Burundi,8/23/2019,800001,750000,BIF
Gitega,Maize,Burundi,8/26/2019,800001,750001,BIF
Gitega,Maize,Burundi,8/28/2019,799999,749999,BIF
Gitega,Maize,Burundi,8/30/2019,849999,800000,BIF
Gitega,Maize,Burundi,9/2/2019,851467,801381,BIF
Gitega,Maize,Burundi,9/4/2019,850001,799999,BIF
Gitega,Maize,Burundi,9/6/2019,852215,802085,BIF
Gitega,Maize,Burundi,9/9/2019,850000,800000,BIF
Gitega,Maize,Burundi,9/11/2019,849999,800001,BIF
Gitega,Maize,Burundi,9/12/2019,850000,800000,BIF
Gitega,Maize,Burundi,9/13/2019,849999,800000,BIF
Gitega,Maize,Burundi,9/16/2019,851894,801783,BIF
Gitega,Maize,Burundi,9/18/2019,902780,852626,BIF
Gitega,Maize,Burundi,9/20/2019,899720,849735,BIF
Gitega,Maize,Burundi,9/23/2019,899999,849999,BIF
Gitega,Maize,Burundi,9/25/2019,900000,849999,BIF
Gitega,Maize,Burundi,9/27/2019,900000,849999,BIF
Gitega,Maize,Burundi,10/1/2019,897638,847770,BIF
Gitega,Maize,Burundi,10/2/2019,900000,850000,BIF
Gitega,Maize,Burundi,10/4/2019,1000000,900000,BIF
Gitega,Maize,Burundi,10/7/2019,1000000,899999,BIF
Gitega,Maize,Burundi,10/9/2019,999999,899999,BIF
Gitega,Maize,Burundi,10/11/2019,1000001,900000,BIF
Gitega,Maize,Burundi,10/15/2019,1000000,900000,BIF
Gitega,Maize,Burundi,10/16/2019,1000000,950000,BIF
Gitega,Maize,Burundi,10/18/2019,839775,755799,BIF
Gitega,Maize,Burundi,10/21/2019,1000234,900210,BIF
Gitega,Maize,Burundi,10/23/2019,999999,900000,BIF
Gitega,Maize,Burundi,10/24/2019,1000000,900000,BIF
Gitega,Maize,Burundi,10/25/2019,1000000,900001,BIF
Gitega,Maize,Burundi,10/28/2019,1000001,900001,BIF
Gitega,Maize,Burundi,10/29/2019,1000001,900000,BIF
Gitega,Maize,Burundi,10/30/2019,1000001,700000,BIF
Gitega,Maize,Burundi,11/1/2019,1100000,1000000,BIF
Gitega,Maize,Burundi,11/4/2019,1100036,1000032,BIF
Gitega,Maize,Burundi,11/6/2019,1102514,1002286,BIF
Gitega,Maize,Burundi,11/8/2019,1100000,1000001,BIF
Gitega,Maize,Burundi,11/11/2019,1099999,1000001,BIF
Gitega,Maize,Burundi,11/13/2019,1098787,998897,BIF
Gitega,Maize,Burundi,11/15/2019,1101424,1001294,BIF
Gitega,Maize,Burundi,11/18/2019,1099999,1000001,BIF
Gitega,Maize,Burundi,11/19/2019,1099999,1000000,BIF
Gitega,Maize,Burundi,11/20/2019,1200000,1100001,BIF
Gitega,Maize,Burundi,11/21/2019,1100001,1000001,BIF
Gitega,Maize,Burundi,11/25/2019,1200001,1100000,BIF
Gitega,Maize,Burundi,11/27/2019,1200000,1099999,BIF
Gitega,Maize,Burundi,11/29/2019,1201636,1101500,BIF
Gitega,Maize,Burundi,12/2/2019,1196442,1096738,BIF
Gitega,Maize,Burundi,12/9/2019,1300001,1200000,BIF
Gitega,Maize,Burundi,12/11/2019,1298427,1098669,BIF
Gitega,Maize,Burundi,12/13/2019,1297340,1197545,BIF
Gitega,Maize,Burundi,12/18/2019,1298163,1198304,BIF
Gitega,Maize,Burundi,12/20/2019,1300001,1200000,BIF
Gitega,Maize,Burundi,12/23/2019,1298392,1198515,BIF
Gitega,Maize,Burundi,12/27/2019,1295341,1195700,BIF
Gitega,Maize,Burundi,12/30/2019,1309633,1208892,BIF
Gitega,Maize,Burundi,1/3/2020,1300000,1199999,BIF
Gitega,Maize,Burundi,1/6/2020,1303111,1102632,BIF
Gitega,Maize,Burundi,1/7/2020,1295104,1195481,BIF
Gitega,Maize,Burundi,1/8/2020,1300001,1200001,BIF
Gitega,Maize,Burundi,1/9/2020,1300000,1200000,BIF
Gitega,Maize,Burundi,1/10/2020,1299371,1199419,BIF
Gitega,Maize,Burundi,1/15/2020,1301774,1201636,BIF
Gitega,Maize,Burundi,1/16/2020,1300000,1199999,BIF
Gitega,Maize,Burundi,1/16/2020,1300000,1199999,BIF
Gitega,Maize,Burundi,1/17/2020,1300153,1200142,BIF
Gitega,Maize,Burundi,1/20/2020,1300000,1200000,BIF
Gitega,Maize,Burundi,1/22/2020,1299999,1200000,BIF
Gitega,Maize,Burundi,1/24/2020,1298073,1198222,BIF
Gitega,Maize,Burundi,1/27/2020,1301932,1201785,BIF
Gitega,Maize,Burundi,1/29/2020,1299805,1199820,BIF
Gitega,Maize,Burundi,1/30/2020,1300001,1200000,BIF
Gitega,Maize,Burundi,1/31/2020,1299784,1199800,BIF
Gitega,Maize,Burundi,2/3/2020,1303774,1203484,BIF
Gitega,Maize,Burundi,2/5/2020,1203664,1103359,BIF
Gitega,Maize,Burundi,2/7/2020,1200000,1100001,BIF
Gitega,Maize,Burundi,2/10/2020,1200001,1099999,BIF
Gitega,Maize,Burundi,2/12/2020,1000000,900000,BIF
Gitega,Maize,Burundi,2/14/2020,1000001,900000,BIF
Gitega,Maize,Burundi,2/17/2020,999931,899937,BIF
Gitega,Maize,Burundi,2/19/2020,1000398,900357,BIF
Gitega,Maize,Burundi,2/20/2020,1001139,901024,BIF
Gitega,Maize,Burundi,2/21/2020,999683,899714,BIF
Gitega,Maize,Burundi,2/24/2020,999999,899999,BIF
Gitega,Maize,Burundi,2/26/2020,800000,700000,BIF
Gitega,Maize,Burundi,3/2/2020,601606,551473,BIF
Gitega,Maize,Burundi,3/4/2020,599999,550001,BIF
Gitega,Maize,Burundi,3/5/2020,600001,550000,BIF
Gitega,Maize,Burundi,3/6/2020,601455,551333,BIF
Gitega,Maize,Burundi,3/9/2020,600001,549999,BIF
Gitega,Maize,Burundi,3/11/2020,600788,550721,BIF
Gitega,Maize,Burundi,3/13/2020,706005,605147,BIF
Gitega,Maize,Burundi,3/16/2020,699999,600000,BIF
Gitega,Maize,Burundi,3/18/2020,700669,600574,BIF
Gitega,Maize,Burundi,3/23/2020,699625,599680,BIF
Gitega,Maize,Burundi,3/25/2020,699232,599341,BIF
Gitega,Maize,Burundi,3/27/2020,748243,698361,BIF
Gitega,Maize,Burundi,3/30/2020,700001,599999,BIF
Kobero market,Maize,Burundi,7/7/2019,549288,507035,BIF
Kobero market,Maize,Burundi,8/16/2019,800167,750157,BIF
Kobero market,Maize,Burundi,8/19/2019,799398,749435,BIF
Kobero market,Maize,Burundi,8/21/2019,800528,750494,BIF
Kobero market,Maize,Burundi,8/23/2019,800001,750000,BIF
Kobero market,Maize,Burundi,8/26/2019,849999,800001,BIF
Kobero market,Maize,Burundi,8/28/2019,850000,799999,BIF
Kobero market,Maize,Burundi,8/30/2019,849999,800000,BIF
Kobero market,Maize,Burundi,9/2/2019,851467,801381,BIF
Kobero market,Maize,Burundi,9/4/2019,850001,799999,BIF
Kobero market,Maize,Burundi,9/6/2019,852215,802085,BIF
Kobero market,Maize,Burundi,9/9/2019,850000,800000,BIF
Kobero market,Maize,Burundi,9/11/2019,849999,800001,BIF
Kobero market,Maize,Burundi,9/12/2019,850000,800000,BIF
Kobero market,Maize,Burundi,9/13/2019,849999,800000,BIF
Kobero market,Maize,Burundi,9/16/2019,851894,801783,BIF
Kobero market,Maize,Burundi,9/18/2019,852626,802472,BIF
Kobero market,Maize,Burundi,9/20/2019,849735,799750,BIF
Kobero market,Maize,Burundi,9/23/2019,849999,799999,BIF
Kobero market,Maize,Burundi,9/25/2019,849999,800000,BIF
Kobero market,Maize,Burundi,9/27/2019,849999,800000,BIF
Kobero market,Maize,Burundi,9/30/2019,850000,799999,BIF
Kobero market,Maize,Burundi,10/1/2019,847770,797900,BIF
Kobero market,Maize,Burundi,10/4/2019,1000000,950001,BIF
Kobero market,Maize,Burundi,10/7/2019,1000000,950001,BIF
Kobero market,Maize,Burundi,10/9/2019,999999,949999,BIF
Kobero market,Maize,Burundi,10/11/2019,1000001,949999,BIF
Kobero market,Maize,Burundi,10/15/2019,1099999,1000000,BIF
Kobero market,Maize,Burundi,10/16/2019,1100000,1000000,BIF
Kobero market,Maize,Burundi,10/18/2019,923753,839775,BIF
Kobero market,Maize,Burundi,10/21/2019,1100257,1000234,BIF
Kobero market,Maize,Burundi,10/23/2019,1100001,999999,BIF
Kobero market,Maize,Burundi,10/24/2019,1100000,1000000,BIF
Kobero market,Maize,Burundi,10/25/2019,1099999,1000000,BIF
Kobero market,Maize,Burundi,10/28/2019,1000001,900001,BIF
Kobero market,Maize,Burundi,10/29/2019,1100000,1000001,BIF
Kobero market,Maize,Burundi,10/29/2019,2799999,2700001,BIF
Kobero market,Maize,Burundi,11/1/2019,1000000,899999,BIF
Kobero market,Maize,Burundi,11/4/2019,1000032,950031,BIF
Kobero market,Maize,Burundi,11/6/2019,1002286,952171,BIF
Kobero market,Maize,Burundi,11/8/2019,1100000,1000001,BIF
Kobero market,Maize,Burundi,11/11/2019,1099999,1000001,BIF
Kobero market,Maize,Burundi,11/13/2019,1098787,998897,BIF
Kobero market,Maize,Burundi,11/15/2019,1101424,1001294,BIF
Kobero market,Maize,Burundi,11/18/2019,1099999,1000001,BIF
Kobero market,Maize,Burundi,11/19/2019,1099999,1000000,BIF
Kobero market,Maize,Burundi,11/20/2019,1100001,999999,BIF
Kobero market,Maize,Burundi,11/21/2019,1100001,1000001,BIF
Kobero market,Maize,Burundi,11/22/2019,1099999,1000000,BIF
Kobero market,Maize,Burundi,11/25/2019,1100000,999999,BIF
Kobero market,Maize,Burundi,11/27/2019,1099999,1000000,BIF
Kobero market,Maize,Burundi,11/29/2019,1101500,1001363,BIF
Kobero market,Maize,Burundi,12/2/2019,1096738,997036,BIF
Kobero market,Maize,Burundi,12/9/2019,1150000,1100001,BIF
Kobero market,Maize,Burundi,12/11/2019,1148608,1098669,BIF
Kobero market,Maize,Burundi,12/13/2019,1297340,1197545,BIF
Kobero market,Maize,Burundi,12/18/2019,1198304,1098446,BIF
Kobero market,Maize,Burundi,12/20/2019,1200000,1099999,BIF
Kobero market,Maize,Burundi,12/23/2019,1198515,1098638,BIF
Kobero market,Maize,Burundi,12/27/2019,996417,896775,BIF
Kobero market,Maize,Burundi,12/30/2019,1007410,906668,BIF
Kobero market,Maize,Burundi,1/3/2020,1100000,999999,BIF
Kobero market,Maize,Burundi,1/6/2020,1202871,1102632,BIF
Kobero market,Maize,Burundi,1/7/2020,996234,896611,BIF
Kobero market,Maize,Burundi,1/8/2020,1300001,1200001,BIF
Kobero market,Maize,Burundi,1/9/2020,1300000,1200000,BIF
Kobero market,Maize,Burundi,1/10/2020,1299371,1199419,BIF
Kobero market,Maize,Burundi,1/13/2020,1300000,1200000,BIF
Kobero market,Maize,Burundi,1/15/2020,1301774,1201636,BIF
Kobero market,Maize,Burundi,1/20/2020,1200000,1100000,BIF
Kobero market,Maize,Burundi,1/22/2020,1000000,900000,BIF
Kobero market,Maize,Burundi,1/24/2020,998517,898667,BIF
Kobero market,Maize,Burundi,1/27/2020,1001486,901339,BIF
Kobero market,Maize,Burundi,1/29/2020,999849,899864,BIF
Kobero market,Maize,Burundi,1/30/2020,1200000,1100001,BIF
Kobero market,Maize,Burundi,1/31/2020,999834,899849,BIF
Kobero market,Maize,Burundi,2/3/2020,1103193,1002904,BIF
Kobero market,Maize,Burundi,2/5/2020,802442,702137,BIF
Kobero market,Maize,Burundi,2/7/2020,800001,699999,BIF
Kobero market,Maize,Burundi,2/10/2020,900001,799999,BIF
Kobero market,Maize,Burundi,2/12/2020,900000,800000,BIF
Kobero market,Maize,Burundi,2/14/2020,700000,599999,BIF
Kobero market,Maize,Burundi,2/17/2020,599957,549962,BIF
Kobero market,Maize,Burundi,2/19/2020,600239,550219,BIF
Kobero market,Maize,Burundi,2/20/2020,600683,550627,BIF
Kobero market,Maize,Burundi,2/21/2020,699778,599810,BIF
Kobero market,Maize,Burundi,2/24/2020,799999,700001,BIF
Kobero market,Maize,Burundi,2/26/2020,800000,700000,BIF
Kobero market,Maize,Burundi,3/2/2020,802142,701874,BIF
Kobero market,Maize,Burundi,3/4/2020,800000,700001,BIF
Kobero market,Maize,Burundi,3/5/2020,800000,700000,BIF
Kobero market,Maize,Burundi,3/6/2020,801940,701697,BIF
Kobero market,Maize,Burundi,3/9/2020,800000,699999,BIF
Kobero market,Maize,Burundi,3/11/2020,600788,550721,BIF
Kobero market,Maize,Burundi,3/13/2020,605147,554719,BIF
Kobero market,Maize,Burundi,3/16/2020,660000,500000,BIF
Kobero market,Maize,Burundi,3/18/2020,600574,550526,BIF
Kobero market,Maize,Burundi,3/23/2020,549706,499732,BIF
Kobero market,Maize,Burundi,3/25/2020,549395,499451,BIF
Kobero market,Maize,Burundi,3/27/2020,598593,548711,BIF
Kobero market,Maize,Burundi,3/30/2020,599999,549999,BIF
Ngozi,Maize,Burundi,10/4/2011,0,598799,BIF
Ngozi,Maize,Burundi,10/5/2011,0,599020,BIF
Ngozi,Maize,Burundi,10/6/2011,0,598764,BIF
Ngozi,Maize,Burundi,10/7/2011,0,598905,BIF
Ngozi,Maize,Burundi,4/25/2012,739282,525712,BIF
Ngozi,Maize,Burundi,5/8/2012,646547,547077,BIF
Ngozi,Maize,Burundi,5/11/2012,695146,590875,BIF
Ngozi,Maize,Burundi,6/29/2015,1381370,1275110,BIF
Ngozi,Maize,Burundi,11/24/2015,1654809,1551384,BIF
Ngozi,Maize,Burundi,11/25/2015,1647241,1544289,BIF
Ngozi,Maize,Burundi,11/23/2016,30000,27701,BIF
Ngozi,Maize,Burundi,5/9/2017,1200001,1100000,BIF
Ngozi,Maize,Burundi,5/9/2017,1194610,1095059,BIF
Ngozi,Maize,Burundi,5/10/2017,1200037,1100033,BIF
Ngozi,Maize,Burundi,5/10/2017,1200000,1100000,BIF
Ngozi,Maize,Burundi,5/11/2017,1200001,1100000,BIF
Ngozi,Maize,Burundi,5/11/2017,1199964,1099967,BIF
Ngozi,Maize,Burundi,5/12/2017,1197111,1097352,BIF
Ngozi,Maize,Burundi,5/12/2017,1200000,1100000,BIF
Ngozi,Maize,Burundi,5/15/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,5/15/2017,1305599,1205169,BIF
Ngozi,Maize,Burundi,5/16/2017,1294424,1194853,BIF
Ngozi,Maize,Burundi,5/16/2017,1299999,1200000,BIF
Ngozi,Maize,Burundi,5/17/2017,1299999,1199999,BIF
Ngozi,Maize,Burundi,5/17/2017,1303261,1203011,BIF
Ngozi,Maize,Burundi,5/18/2017,1299805,1199821,BIF
Ngozi,Maize,Burundi,5/18/2017,1299999,1200000,BIF
Ngozi,Maize,Burundi,5/19/2017,1192794,1101041,BIF
Ngozi,Maize,Burundi,5/19/2017,1192794,1101041,BIF
Ngozi,Maize,Burundi,5/22/2017,1295230,1195597,BIF
Ngozi,Maize,Burundi,5/22/2017,1300000,1199999,BIF
Ngozi,Maize,Burundi,5/23/2017,1400000,1300000,BIF
Ngozi,Maize,Burundi,5/23/2017,1404409,1304093,BIF
Ngozi,Maize,Burundi,5/24/2017,1400000,1299999,BIF
Ngozi,Maize,Burundi,5/24/2017,1400000,1299999,BIF
Ngozi,Maize,Burundi,5/26/2017,1292983,1193522,BIF
Ngozi,Maize,Burundi,5/26/2017,1299999,1200001,BIF
Ngozi,Maize,Burundi,5/29/2017,1322842,1221086,BIF
Ngozi,Maize,Burundi,5/29/2017,1300001,1200000,BIF
Ngozi,Maize,Burundi,5/30/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,5/30/2017,1278962,1180580,BIF
Ngozi,Maize,Burundi,5/31/2017,1320664,1219075,BIF
Ngozi,Maize,Burundi,5/31/2017,1300000,1199999,BIF
Ngozi,Maize,Burundi,6/1/2017,1199999,1100000,BIF
Ngozi,Maize,Burundi,6/1/2017,1195207,1095608,BIF
Ngozi,Maize,Burundi,6/2/2017,1199625,1099656,BIF
Ngozi,Maize,Burundi,6/2/2017,1200000,1099999,BIF
Ngozi,Maize,Burundi,6/5/2017,1200000,1100000,BIF
Ngozi,Maize,Burundi,6/5/2017,1200000,1100000,BIF
Ngozi,Maize,Burundi,6/6/2017,1200000,1100000,BIF
Ngozi,Maize,Burundi,6/6/2017,1211959,1110963,BIF
Ngozi,Maize,Burundi,6/7/2017,1194103,1094595,BIF
Ngozi,Maize,Burundi,6/7/2017,1199999,1100001,BIF
Ngozi,Maize,Burundi,6/8/2017,1200000,1100001,BIF
Ngozi,Maize,Burundi,6/8/2017,1199696,1099722,BIF
Ngozi,Maize,Burundi,6/9/2017,1205870,1105382,BIF
Ngozi,Maize,Burundi,6/9/2017,1200000,1100000,BIF
Ngozi,Maize,Burundi,6/12/2017,1194137,1094625,BIF
Ngozi,Maize,Burundi,6/12/2017,1200001,1100000,BIF
Ngozi,Maize,Burundi,6/13/2017,1200001,1100000,BIF
Ngozi,Maize,Burundi,6/13/2017,1200446,1100408,BIF
Ngozi,Maize,Burundi,6/14/2017,1202048,1101877,BIF
Ngozi,Maize,Burundi,6/14/2017,1200001,1100000,BIF
Ngozi,Maize,Burundi,6/15/2017,1199999,1100001,BIF
Ngozi,Maize,Burundi,6/15/2017,1199423,1099470,BIF
Ngozi,Maize,Burundi,6/16/2017,1199499,1099542,BIF
Ngozi,Maize,Burundi,6/16/2017,1200000,1100001,BIF
Ngozi,Maize,Burundi,6/19/2017,1299465,1199506,BIF
Ngozi,Maize,Burundi,6/19/2017,1300000,1199999,BIF
Ngozi,Maize,Burundi,6/20/2017,1300000,1199999,BIF
Ngozi,Maize,Burundi,6/20/2017,1300864,1200797,BIF
Ngozi,Maize,Burundi,6/21/2017,1303829,1203533,BIF
Ngozi,Maize,Burundi,6/21/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,6/22/2017,1300001,1200000,BIF
Ngozi,Maize,Burundi,6/22/2017,1297310,1197517,BIF
Ngozi,Maize,Burundi,6/23/2017,1298756,1198851,BIF
Ngozi,Maize,Burundi,6/23/2017,1299999,1200001,BIF
Ngozi,Maize,Burundi,6/26/2017,1299998,1199999,BIF
Ngozi,Maize,Burundi,6/26/2017,1298150,1198293,BIF
Ngozi,Maize,Burundi,6/27/2017,1300664,1200614,BIF
Ngozi,Maize,Burundi,6/27/2017,1300001,1200000,BIF
Ngozi,Maize,Burundi,6/28/2017,1300002,1200002,BIF
Ngozi,Maize,Burundi,6/28/2017,1301849,1201706,BIF
Ngozi,Maize,Burundi,6/29/2017,1296249,1196538,BIF
Ngozi,Maize,Burundi,6/29/2017,1299999,1199999,BIF
Ngozi,Maize,Burundi,6/30/2017,1299999,1199999,BIF
Ngozi,Maize,Burundi,6/30/2017,1300826,1200762,BIF
Ngozi,Maize,Burundi,7/3/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,7/3/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,7/4/2017,1301162,1201073,BIF
Ngozi,Maize,Burundi,7/4/2017,1299999,1200001,BIF
Ngozi,Maize,Burundi,7/5/2017,1300001,1200000,BIF
Ngozi,Maize,Burundi,7/5/2017,1302192,1202024,BIF
Ngozi,Maize,Burundi,7/6/2017,1299999,1199999,BIF
Ngozi,Maize,Burundi,7/6/2017,1297606,1197790,BIF
Ngozi,Maize,Burundi,7/7/2017,1296959,1197193,BIF
Ngozi,Maize,Burundi,7/7/2017,1299999,1200001,BIF
Ngozi,Maize,Burundi,7/10/2017,1306301,1205818,BIF
Ngozi,Maize,Burundi,7/10/2017,1299999,1200000,BIF
Ngozi,Maize,Burundi,7/11/2017,1299999,1199999,BIF
Ngozi,Maize,Burundi,7/11/2017,1306857,1206331,BIF
Ngozi,Maize,Burundi,7/12/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,7/12/2017,1287871,1188804,BIF
Ngozi,Maize,Burundi,7/13/2017,1299556,1199591,BIF
Ngozi,Maize,Burundi,7/13/2017,1300001,1200002,BIF
Ngozi,Maize,Burundi,7/14/2017,1300000,1199999,BIF
Ngozi,Maize,Burundi,7/14/2017,1305520,1205096,BIF
Ngozi,Maize,Burundi,7/17/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,7/17/2017,1266823,1169374,BIF
Ngozi,Maize,Burundi,7/18/2017,1317066,1215753,BIF
Ngozi,Maize,Burundi,7/18/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,7/19/2017,1300000,1199999,BIF
Ngozi,Maize,Burundi,7/19/2017,1314699,1213568,BIF
Ngozi,Maize,Burundi,7/20/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,7/20/2017,1302558,1202360,BIF
Ngozi,Maize,Burundi,7/21/2017,1298156,1198298,BIF
Ngozi,Maize,Burundi,7/21/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,7/24/2017,1301076,1200993,BIF
Ngozi,Maize,Burundi,7/24/2017,1300000,1199999,BIF
Ngozi,Maize,Burundi,7/25/2017,1301059,1200977,BIF
Ngozi,Maize,Burundi,7/25/2017,1299999,1199999,BIF
Ngozi,Maize,Burundi,7/26/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,7/26/2017,1302483,1202291,BIF
Ngozi,Maize,Burundi,7/27/2017,1300175,1200162,BIF
Ngozi,Maize,Burundi,7/27/2017,1300000,1200001,BIF
Ngozi,Maize,Burundi,7/28/2017,1295424,1195777,BIF
Ngozi,Maize,Burundi,7/28/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,7/31/2017,1300001,1200001,BIF
Ngozi,Maize,Burundi,7/31/2017,1299801,1199817,BIF
Ngozi,Maize,Burundi,8/1/2017,1301725,1201592,BIF
Ngozi,Maize,Burundi,8/1/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,8/2/2017,1300343,1200317,BIF
Ngozi,Maize,Burundi,8/2/2017,1300000,1199999,BIF
Ngozi,Maize,Burundi,8/3/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,8/3/2017,1299657,1199683,BIF
Ngozi,Maize,Burundi,8/4/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,8/4/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,8/7/2017,1300001,1199999,BIF
Ngozi,Maize,Burundi,8/7/2017,1310208,1209423,BIF
Ngozi,Maize,Burundi,8/8/2017,1300000,1200000,BIF
Ngozi,Maize,Burundi,8/8/2017,1303285,1203033,BIF
Ngozi,Maize,Burundi,8/8/2017,1301032,1200953,BIF
Ngozi,Maize,Burundi,8/9/2017,1397008,1297222,BIF
